customer_id,customer_name,segment,age_band,province,risk_band,created_date,snapshot_date,is_active
CUST00004656,Suman Poudel,SENIOR,25-34,Lumbini,LOW,2023-03-16,2026-01-01,true
CUST00004657,Asmita Rai,STUDENT,45-54,Sudurpashchim,LOW,2023-09-21,2026-01-01,true
CUST00004658,Kiran Bista,STUDENT,45-54,Sudurpashchim,LOW,2020-03-26,2026-01-01,false
CUST00004659,Suman Poudel,SME,55+,Karnali,LOW,2024-05-22,2026-01-01,true
CUST00004660,Bikash Gurung,RETAIL,25-34,Gandaki,MEDIUM,2022-03-15,2026-01-01,true
CUST00004661,Rita Maharjan,RETAIL,35-44,Sudurpashchim,LOW,2023-05-30,2026-01-01,true
CUST00004662,Aarav Bista,RETAIL,45-54,Bagmati,LOW,2025-07-27,2026-01-01,true
CUST00004663,Subash Yadav,SENIOR,45-54,Gandaki,LOW,2017-12-27,2026-01-01,true
CUST00004664,Subash Tamang,STUDENT,45-54,Koshi,LOW,2019-03-05,2026-01-01,true
CUST00004665,Rita Yadav,SME,45-54,Sudurpashchim,LOW,2022-05-11,2026-01-01,true
CUST00004666,Maya Shrestha,STUDENT,45-54,Gandaki,HIGH,2020-07-21,2026-01-01,true
CUST00004667,Asmita Shrestha,PREMIUM,35-44,Karnali,LOW,2020-09-24,2026-01-01,false
CUST00004668,Aarav Shrestha,SME,25-34,Sudurpashchim,LOW,2018-08-17,2026-01-01,true
CUST00004669,Rita Tamang,PREMIUM,45-54,Madhesh,LOW,2025-06-13,2026-01-01,true
CUST00004670,Rita Tamang,PREMIUM,18-24,Sudurpashchim,HIGH,2020-04-29,2026-01-01,true
CUST00004671,Aarav Maharjan,SENIOR,45-54,Bagmati,LOW,2019-11-05,2026-01-01,true
CUST00004672,Aarav Karki,SENIOR,45-54,Gandaki,LOW,2025-03-10,2026-01-01,true
CUST00004673,Subash Thapa,SME,18-24,Madhesh,MEDIUM,2021-12-06,2026-01-01,true
CUST00004674,Suman Shrestha,STUDENT,45-54,Karnali,HIGH,2023-06-15,2026-01-01,true
CUST00004675,Anika Thapa,SENIOR,35-44,Koshi,LOW,2018-04-11,2026-01-01,true
CUST00004676,Bikash Gurung,SME,18-24,Karnali,HIGH,2018-01-12,2026-01-01,true
CUST00004677,Suman Tamang,STUDENT,45-54,Koshi,HIGH,2022-07-17,2026-01-01,true
CUST00004678,Aarav Karki,RETAIL,55+,Sudurpashchim,MEDIUM,2025-07-29,2026-01-01,true
CUST00004679,Asmita Tamang,SENIOR,18-24,Madhesh,LOW,2018-07-03,2026-01-01,true
CUST00004680,Suman Karki,RETAIL,18-24,Koshi,LOW,2021-08-11,2026-01-01,true
CUST00004681,Ramesh Shrestha,STUDENT,55+,Koshi,LOW,2020-02-09,2026-01-01,false
CUST00004682,Ramesh Yadav,PREMIUM,45-54,Karnali,LOW,2024-10-30,2026-01-01,true
CUST00004683,Rita Gurung,SENIOR,55+,Sudurpashchim,HIGH,2025-04-11,2026-01-01,true
CUST00004684,Anika Tamang,PREMIUM,45-54,Sudurpashchim,HIGH,2019-12-11,2026-01-01,true
CUST00004685,Maya Gurung,PREMIUM,45-54,Bagmati,MEDIUM,2020-01-07,2026-01-01,true
CUST00004686,Puja Yadav,STUDENT,18-24,Karnali,LOW,2020-09-25,2026-01-01,true
CUST00004687,Kiran Thapa,SME,35-44,Lumbini,MEDIUM,2020-04-04,2026-01-01,false
CUST00004688,Anika Tamang,SENIOR,55+,Karnali,LOW,2023-06-17,2026-01-01,true
CUST00004689,Rita Karki,SME,55+,Koshi,MEDIUM,2025-04-12,2026-01-01,false
CUST00004690,Suman Tamang,SENIOR,18-24,Madhesh,HIGH,2022-10-11,2026-01-01,false
CUST00004691,Bikash Bista,STUDENT,35-44,Koshi,LOW,2024-09-22,2026-01-01,true
CUST00004692,Bikash Gurung,STUDENT,18-24,Madhesh,MEDIUM,2019-08-31,2026-01-01,true
CUST00004693,Kiran Karki,STUDENT,18-24,Gandaki,HIGH,2021-06-21,2026-01-01,true
CUST00004694,Anika Thapa,STUDENT,35-44,Sudurpashchim,LOW,2018-01-26,2026-01-01,false
CUST00004695,Ramesh Poudel,RETAIL,18-24,Madhesh,MEDIUM,2023-12-12,2026-01-01,true
CUST00004696,Anika Maharjan,RETAIL,25-34,Koshi,MEDIUM,2022-01-18,2026-01-01,true
CUST00004697,Suman Karki,SENIOR,45-54,Karnali,HIGH,2019-09-08,2026-01-01,false
CUST00004698,Asmita Maharjan,SME,55+,Gandaki,LOW,2023-06-22,2026-01-01,true
CUST00004699,Rita Bista,RETAIL,45-54,Lumbini,HIGH,2025-03-18,2026-01-01,true
CUST00004700,Rita Karki,PREMIUM,18-24,Lumbini,MEDIUM,2023-02-24,2026-01-01,true
CUST00004701,Bikash Rai,STUDENT,45-54,Koshi,MEDIUM,2018-09-02,2026-01-01,true
CUST00004702,Anika Gurung,SME,35-44,Gandaki,LOW,2024-01-15,2026-01-01,false
CUST00004703,Puja Rai,SME,25-34,Madhesh,MEDIUM,2018-11-28,2026-01-01,true
CUST00004704,Asmita Yadav,SENIOR,55+,Madhesh,MEDIUM,2021-08-02,2026-01-01,true
CUST00004705,Kiran Poudel,SENIOR,35-44,Koshi,LOW,2024-02-09,2026-01-01,true
CUST00004706,Bikash Poudel,RETAIL,45-54,Gandaki,HIGH,2019-09-01,2026-01-01,true
CUST00004707,Kiran Thapa,PREMIUM,18-24,Lumbini,HIGH,2020-08-27,2026-01-01,false
CUST00004708,Kiran Poudel,SME,55+,Bagmati,LOW,2023-05-27,2026-01-01,true
CUST00004709,Anika Poudel,STUDENT,55+,Gandaki,MEDIUM,2025-11-18,2026-01-01,true
CUST00004710,Ramesh Thapa,SENIOR,45-54,Koshi,LOW,2020-12-22,2026-01-01,true
CUST00004711,Ramesh Tamang,SENIOR,35-44,Gandaki,MEDIUM,2025-04-01,2026-01-01,false
CUST00004712,Rita Bista,PREMIUM,35-44,Karnali,HIGH,2023-08-02,2026-01-01,true
CUST00004713,Kiran Gurung,SME,45-54,Bagmati,HIGH,2020-01-02,2026-01-01,true
CUST00004714,Puja Rai,RETAIL,45-54,Koshi,HIGH,2018-06-10,2026-01-01,true
CUST00004715,Kiran Yadav,RETAIL,45-54,Lumbini,LOW,2019-02-04,2026-01-01,true
CUST00004716,Rita Tamang,SME,55+,Sudurpashchim,HIGH,2024-07-12,2026-01-01,false
CUST00004717,Maya Tamang,PREMIUM,25-34,Karnali,LOW,2023-01-22,2026-01-01,true
CUST00004718,Aarav Karki,PREMIUM,35-44,Madhesh,LOW,2020-02-23,2026-01-01,true
CUST00004719,Suman Karki,SENIOR,55+,Gandaki,HIGH,2023-09-18,2026-01-01,true
CUST00004720,Aarav Maharjan,SME,35-44,Karnali,MEDIUM,2018-07-23,2026-01-01,false
CUST00004721,Kiran Poudel,SENIOR,25-34,Karnali,LOW,2017-11-06,2026-01-01,false
CUST00004722,Kiran Rai,RETAIL,18-24,Bagmati,LOW,2018-03-16,2026-01-01,false
CUST00004723,Puja Thapa,SME,55+,Karnali,MEDIUM,2024-08-17,2026-01-01,true
CUST00004724,Aarav Maharjan,PREMIUM,35-44,Lumbini,MEDIUM,2022-06-24,2026-01-01,false
CUST00004725,Puja Rai,RETAIL,45-54,Karnali,HIGH,2022-10-13,2026-01-01,true
CUST00004726,Anika Shrestha,SENIOR,45-54,Karnali,LOW,2023-11-28,2026-01-01,true
CUST00004727,Maya Rai,SENIOR,45-54,Koshi,MEDIUM,2017-11-23,2026-01-01,true
CUST00004728,Suman Rai,STUDENT,55+,Madhesh,LOW,2021-06-26,2026-01-01,true
CUST00004729,Rita Yadav,SENIOR,55+,Sudurpashchim,HIGH,2024-01-29,2026-01-01,true
CUST00004730,Maya Shrestha,SENIOR,35-44,Lumbini,LOW,2025-09-05,2026-01-01,true
CUST00004731,Asmita Shrestha,SENIOR,45-54,Lumbini,LOW,2023-08-14,2026-01-01,true
CUST00004732,Kiran Poudel,SENIOR,55+,Bagmati,MEDIUM,2025-05-25,2026-01-01,true
CUST00004733,Asmita Maharjan,SENIOR,45-54,Karnali,HIGH,2023-07-21,2026-01-01,true
CUST00004734,Maya Gurung,RETAIL,35-44,Bagmati,HIGH,2017-11-21,2026-01-01,false
CUST00004735,Asmita Gurung,PREMIUM,18-24,Madhesh,HIGH,2023-12-31,2026-01-01,false
CUST00004736,Asmita Poudel,SME,45-54,Bagmati,MEDIUM,2019-06-03,2026-01-01,true
CUST00004737,Ramesh Gurung,SME,55+,Lumbini,HIGH,2018-11-17,2026-01-01,true
CUST00004738,Maya Gurung,SENIOR,18-24,Gandaki,MEDIUM,2019-06-05,2026-01-01,true
CUST00004739,Subash Rai,PREMIUM,35-44,Madhesh,LOW,2023-07-28,2026-01-01,true
CUST00004740,Aarav Tamang,RETAIL,18-24,Koshi,HIGH,2024-01-23,2026-01-01,true
CUST00004741,Anika Bista,SENIOR,55+,Lumbini,MEDIUM,2024-12-18,2026-01-01,true
CUST00004742,Ramesh Karki,SME,35-44,Lumbini,LOW,2022-07-29,2026-01-01,true
CUST00004743,Ramesh Karki,PREMIUM,18-24,Karnali,HIGH,2025-08-01,2026-01-01,false
CUST00004744,Suman Rai,RETAIL,25-34,Koshi,LOW,2017-10-29,2026-01-01,true
CUST00004745,Maya Thapa,SME,25-34,Madhesh,MEDIUM,2021-11-20,2026-01-01,true
CUST00004746,Subash Karki,PREMIUM,35-44,Koshi,MEDIUM,2019-03-07,2026-01-01,false
CUST00004747,Maya Karki,PREMIUM,45-54,Sudurpashchim,LOW,2018-02-23,2026-01-01,false
CUST00004748,Suman Rai,RETAIL,18-24,Lumbini,LOW,2022-06-19,2026-01-01,true
CUST00004749,Rita Shrestha,RETAIL,55+,Bagmati,LOW,2024-09-28,2026-01-01,true
CUST00004750,Ramesh Poudel,RETAIL,25-34,Madhesh,LOW,2024-12-18,2026-01-01,true
CUST00004751,Aarav Maharjan,STUDENT,25-34,Lumbini,HIGH,2022-05-10,2026-01-01,true
CUST00004752,Asmita Bista,PREMIUM,25-34,Koshi,LOW,2023-08-20,2026-01-01,true
CUST00004753,Anika Karki,RETAIL,55+,Bagmati,HIGH,2017-11-20,2026-01-01,false
CUST00004754,Aarav Tamang,STUDENT,35-44,Madhesh,MEDIUM,2019-12-16,2026-01-01,true
CUST00004755,Maya Poudel,SENIOR,45-54,Sudurpashchim,MEDIUM,2024-03-11,2026-01-01,false
CUST00004756,Ramesh Gurung,STUDENT,45-54,Koshi,LOW,2022-02-02,2026-01-01,false
CUST00004757,Ramesh Tamang,RETAIL,35-44,Sudurpashchim,HIGH,2023-01-19,2026-01-01,false
CUST00004758,Subash Maharjan,PREMIUM,25-34,Lumbini,HIGH,2022-06-22,2026-01-01,true
CUST00004759,Ramesh Poudel,STUDENT,35-44,Bagmati,LOW,2018-09-20,2026-01-01,false
CUST00004760,Anika Poudel,STUDENT,45-54,Sudurpashchim,HIGH,2025-08-17,2026-01-01,true
CUST00004761,Nisha Bista,PREMIUM,18-24,Bagmati,LOW,2021-10-03,2026-01-01,true
CUST00004762,Suman Poudel,STUDENT,35-44,Madhesh,MEDIUM,2023-02-04,2026-01-01,true
CUST00004763,Anika Gurung,SME,45-54,Bagmati,MEDIUM,2018-12-03,2026-01-01,true
CUST00004764,Kiran Shrestha,STUDENT,55+,Bagmati,LOW,2020-01-03,2026-01-01,true
CUST00004765,Anika Gurung,SME,35-44,Madhesh,HIGH,2024-02-22,2026-01-01,false
CUST00004766,Kiran Karki,SME,18-24,Gandaki,LOW,2025-02-16,2026-01-01,true
CUST00004767,Ramesh Shrestha,SME,25-34,Koshi,MEDIUM,2019-05-11,2026-01-01,true
CUST00004768,Asmita Thapa,RETAIL,35-44,Madhesh,HIGH,2018-10-30,2026-01-01,false
CUST00004769,Nisha Thapa,STUDENT,25-34,Bagmati,MEDIUM,2022-11-10,2026-01-01,false
CUST00004770,Rita Rai,SENIOR,25-34,Bagmati,LOW,2024-01-14,2026-01-01,false
CUST00004771,Bikash Karki,STUDENT,25-34,Koshi,LOW,2021-10-24,2026-01-01,true
CUST00004772,Asmita Shrestha,STUDENT,18-24,Bagmati,HIGH,2018-01-19,2026-01-01,true
CUST00004773,Nisha Poudel,SME,45-54,Lumbini,LOW,2024-10-24,2026-01-01,true
CUST00004774,Suman Bista,STUDENT,35-44,Bagmati,LOW,2022-07-21,2026-01-01,true
CUST00004775,Maya Bista,PREMIUM,25-34,Madhesh,MEDIUM,2019-08-13,2026-01-01,true
CUST00004776,Aarav Maharjan,SENIOR,18-24,Koshi,MEDIUM,2020-04-06,2026-01-01,true
CUST00004777,Aarav Tamang,STUDENT,18-24,Lumbini,HIGH,2021-12-26,2026-01-01,true
CUST00004778,Maya Rai,RETAIL,35-44,Sudurpashchim,LOW,2024-07-23,2026-01-01,true
CUST00004779,Suman Karki,RETAIL,25-34,Karnali,LOW,2023-05-04,2026-01-01,true
CUST00004780,Nisha Yadav,STUDENT,18-24,Lumbini,HIGH,2024-06-30,2026-01-01,true
CUST00004781,Kiran Gurung,RETAIL,25-34,Sudurpashchim,LOW,2022-10-22,2026-01-01,true
CUST00004782,Anika Gurung,SME,18-24,Sudurpashchim,HIGH,2021-09-23,2026-01-01,true
CUST00004783,Kiran Yadav,RETAIL,25-34,Karnali,MEDIUM,2025-07-23,2026-01-01,false
CUST00004784,Rita Bista,SME,18-24,Lumbini,MEDIUM,2024-11-30,2026-01-01,false
CUST00004785,Rita Tamang,RETAIL,35-44,Sudurpashchim,HIGH,2018-06-25,2026-01-01,true
CUST00004786,Anika Yadav,STUDENT,55+,Koshi,MEDIUM,2020-08-24,2026-01-01,true
CUST00004787,Maya Tamang,PREMIUM,35-44,Koshi,LOW,2021-03-26,2026-01-01,true
CUST00004788,Subash Yadav,STUDENT,55+,Gandaki,LOW,2023-11-21,2026-01-01,false
CUST00004789,Aarav Bista,RETAIL,18-24,Sudurpashchim,HIGH,2021-10-24,2026-01-01,true
CUST00004790,Maya Tamang,PREMIUM,55+,Karnali,HIGH,2025-10-22,2026-01-01,false
CUST00004791,Maya Poudel,SME,55+,Gandaki,LOW,2022-09-04,2026-01-01,true
CUST00004792,Subash Thapa,PREMIUM,35-44,Bagmati,MEDIUM,2021-05-21,2026-01-01,true
CUST00004793,Maya Gurung,PREMIUM,18-24,Koshi,LOW,2019-04-14,2026-01-01,true
CUST00004794,Subash Gurung,SME,25-34,Koshi,LOW,2020-04-06,2026-01-01,true
CUST00004795,Ramesh Shrestha,STUDENT,18-24,Madhesh,MEDIUM,2019-06-14,2026-01-01,false
CUST00004796,Anika Maharjan,SME,25-34,Karnali,LOW,2025-05-12,2026-01-01,true
CUST00004797,Anika Rai,RETAIL,45-54,Madhesh,LOW,2025-11-20,2026-01-01,true
CUST00004798,Nisha Poudel,SME,18-24,Gandaki,MEDIUM,2021-01-14,2026-01-01,true
CUST00004799,Asmita Rai,SENIOR,18-24,Lumbini,HIGH,2024-04-30,2026-01-01,true
CUST00004800,Rita Poudel,RETAIL,45-54,Karnali,LOW,2024-11-27,2026-01-01,true
CUST00004801,Rita Rai,STUDENT,25-34,Gandaki,LOW,2023-07-26,2026-01-01,true
CUST00004802,Anika Karki,SENIOR,35-44,Bagmati,MEDIUM,2023-06-21,2026-01-01,true
CUST00004803,Bikash Tamang,STUDENT,45-54,Karnali,MEDIUM,2018-01-02,2026-01-01,false
CUST00004804,Nisha Gurung,SENIOR,35-44,Bagmati,LOW,2024-04-21,2026-01-01,true
CUST00004805,Bikash Poudel,RETAIL,45-54,Madhesh,LOW,2021-09-21,2026-01-01,false
CUST00004806,Maya Tamang,STUDENT,35-44,Koshi,LOW,2020-09-06,2026-01-01,true
CUST00004807,Bikash Shrestha,PREMIUM,55+,Madhesh,HIGH,2023-04-06,2026-01-01,false
CUST00004808,Suman Thapa,SME,35-44,Gandaki,LOW,2021-07-31,2026-01-01,true
CUST00004809,Anika Rai,RETAIL,55+,Lumbini,LOW,2024-05-06,2026-01-01,false
CUST00004810,Rita Rai,PREMIUM,25-34,Gandaki,HIGH,2023-12-29,2026-01-01,false
CUST00004811,Bikash Bista,STUDENT,45-54,Gandaki,LOW,2020-12-15,2026-01-01,false
CUST00004812,Kiran Yadav,SME,55+,Sudurpashchim,MEDIUM,2021-11-28,2026-01-01,true
CUST00004813,Suman Karki,STUDENT,25-34,Sudurpashchim,MEDIUM,2019-12-12,2026-01-01,true
CUST00004814,Bikash Gurung,STUDENT,55+,Madhesh,MEDIUM,2025-10-01,2026-01-01,true
CUST00004815,Nisha Poudel,STUDENT,45-54,Madhesh,LOW,2021-01-30,2026-01-01,true
CUST00004816,Nisha Maharjan,SENIOR,35-44,Karnali,HIGH,2025-11-22,2026-01-01,true
CUST00004817,Asmita Yadav,RETAIL,18-24,Sudurpashchim,MEDIUM,2023-05-13,2026-01-01,true
CUST00004818,Aarav Poudel,SENIOR,25-34,Koshi,MEDIUM,2023-03-29,2026-01-01,true
CUST00004819,Rita Yadav,RETAIL,18-24,Koshi,MEDIUM,2020-07-07,2026-01-01,true
CUST00004820,Anika Rai,PREMIUM,45-54,Koshi,MEDIUM,2024-11-28,2026-01-01,true
CUST00004821,Suman Bista,RETAIL,45-54,Karnali,MEDIUM,2024-06-09,2026-01-01,false
CUST00004822,Ramesh Karki,STUDENT,55+,Bagmati,HIGH,2025-01-22,2026-01-01,true
CUST00004823,Ramesh Poudel,RETAIL,25-34,Karnali,HIGH,2025-11-27,2026-01-01,true
CUST00004824,Anika Rai,SME,35-44,Bagmati,LOW,2018-10-31,2026-01-01,true
CUST00004825,Subash Poudel,PREMIUM,35-44,Lumbini,LOW,2019-08-24,2026-01-01,true
CUST00004826,Subash Yadav,RETAIL,45-54,Madhesh,LOW,2021-06-21,2026-01-01,false
CUST00004827,Maya Poudel,STUDENT,18-24,Bagmati,LOW,2024-10-24,2026-01-01,true
CUST00004828,Rita Poudel,SENIOR,25-34,Lumbini,LOW,2020-03-19,2026-01-01,true
CUST00004829,Maya Karki,STUDENT,35-44,Sudurpashchim,LOW,2018-02-21,2026-01-01,true
CUST00004830,Bikash Yadav,RETAIL,25-34,Lumbini,LOW,2021-07-01,2026-01-01,false
CUST00004831,Aarav Shrestha,PREMIUM,45-54,Koshi,MEDIUM,2021-09-14,2026-01-01,true
CUST00004832,Puja Bista,SME,35-44,Koshi,LOW,2023-01-17,2026-01-01,false
CUST00004833,Aarav Maharjan,STUDENT,25-34,Sudurpashchim,MEDIUM,2025-04-10,2026-01-01,true
CUST00004834,Rita Shrestha,SENIOR,18-24,Bagmati,LOW,2019-02-05,2026-01-01,true
CUST00004835,Asmita Maharjan,SME,55+,Sudurpashchim,HIGH,2024-01-15,2026-01-01,true
CUST00004836,Ramesh Maharjan,SENIOR,45-54,Sudurpashchim,LOW,2024-03-12,2026-01-01,true
CUST00004837,Suman Tamang,PREMIUM,25-34,Koshi,LOW,2018-11-13,2026-01-01,false
CUST00004838,Ramesh Maharjan,STUDENT,45-54,Koshi,HIGH,2018-01-22,2026-01-01,false
CUST00004839,Nisha Thapa,SENIOR,55+,Koshi,MEDIUM,2022-03-16,2026-01-01,true
CUST00004840,Nisha Thapa,PREMIUM,45-54,Madhesh,LOW,2019-11-08,2026-01-01,true
CUST00004841,Kiran Yadav,SME,45-54,Madhesh,HIGH,2021-05-05,2026-01-01,true
CUST00004842,Aarav Gurung,SENIOR,18-24,Sudurpashchim,MEDIUM,2023-11-24,2026-01-01,true
CUST00004843,Bikash Poudel,PREMIUM,18-24,Bagmati,LOW,2020-09-28,2026-01-01,true
CUST00004844,Puja Yadav,STUDENT,18-24,Gandaki,HIGH,2025-02-11,2026-01-01,true
CUST00004845,Bikash Maharjan,RETAIL,45-54,Bagmati,LOW,2018-03-24,2026-01-01,true
CUST00004846,Ramesh Yadav,RETAIL,55+,Gandaki,LOW,2020-03-18,2026-01-01,false
CUST00004847,Puja Karki,SME,25-34,Madhesh,MEDIUM,2025-07-01,2026-01-01,false
CUST00004848,Puja Bista,SME,45-54,Karnali,HIGH,2021-08-18,2026-01-01,false
CUST00004849,Asmita Gurung,PREMIUM,35-44,Madhesh,LOW,2025-02-09,2026-01-01,false
CUST00004850,Asmita Thapa,RETAIL,45-54,Lumbini,LOW,2017-11-29,2026-01-01,true
CUST00004851,Maya Karki,SME,55+,Madhesh,HIGH,2025-12-02,2026-01-01,true
CUST00004852,Aarav Yadav,PREMIUM,55+,Lumbini,LOW,2018-04-09,2026-01-01,true
CUST00004853,Bikash Yadav,SME,18-24,Lumbini,HIGH,2019-08-22,2026-01-01,false
CUST00004854,Bikash Rai,PREMIUM,25-34,Bagmati,HIGH,2024-03-25,2026-01-01,true
CUST00004855,Subash Maharjan,SME,45-54,Bagmati,MEDIUM,2022-11-01,2026-01-01,true
CUST00004856,Kiran Rai,PREMIUM,25-34,Karnali,LOW,2018-12-25,2026-01-01,true
CUST00004857,Anika Thapa,RETAIL,18-24,Karnali,LOW,2018-07-15,2026-01-01,true
CUST00004858,Kiran Bista,PREMIUM,45-54,Koshi,MEDIUM,2024-08-21,2026-01-01,true
CUST00004859,Asmita Shrestha,PREMIUM,18-24,Gandaki,LOW,2018-02-14,2026-01-01,true
CUST00004860,Kiran Rai,RETAIL,18-24,Lumbini,LOW,2025-06-18,2026-01-01,true
CUST00004861,Ramesh Tamang,STUDENT,25-34,Gandaki,HIGH,2022-02-06,2026-01-01,true
CUST00004862,Rita Tamang,PREMIUM,35-44,Lumbini,LOW,2025-05-17,2026-01-01,false
CUST00004863,Kiran Tamang,SME,55+,Karnali,MEDIUM,2017-10-15,2026-01-01,false
CUST00004864,Kiran Maharjan,SENIOR,55+,Madhesh,LOW,2025-11-10,2026-01-01,true
CUST00004865,Suman Yadav,SME,45-54,Lumbini,MEDIUM,2024-01-18,2026-01-01,false
CUST00004866,Maya Yadav,STUDENT,25-34,Gandaki,LOW,2018-01-22,2026-01-01,true
CUST00004867,Asmita Bista,SENIOR,55+,Karnali,LOW,2021-10-14,2026-01-01,true
CUST00004868,Anika Poudel,STUDENT,55+,Bagmati,MEDIUM,2024-02-13,2026-01-01,true
CUST00004869,Ramesh Bista,PREMIUM,25-34,Bagmati,LOW,2024-04-15,2026-01-01,false
CUST00004870,Nisha Gurung,SENIOR,45-54,Bagmati,LOW,2017-12-13,2026-01-01,true
CUST00004871,Bikash Yadav,SENIOR,25-34,Karnali,LOW,2021-04-25,2026-01-01,true
CUST00004872,Aarav Maharjan,SME,45-54,Koshi,LOW,2020-07-21,2026-01-01,true
CUST00004873,Anika Poudel,RETAIL,35-44,Karnali,LOW,2020-05-04,2026-01-01,true
CUST00004874,Ramesh Rai,PREMIUM,25-34,Gandaki,HIGH,2020-10-14,2026-01-01,true
CUST00004875,Bikash Yadav,SME,18-24,Sudurpashchim,MEDIUM,2020-04-20,2026-01-01,true
CUST00004876,Aarav Poudel,SME,25-34,Bagmati,LOW,2023-01-02,2026-01-01,false
CUST00004877,Suman Karki,SME,55+,Bagmati,LOW,2021-05-31,2026-01-01,true
CUST00004878,Puja Rai,SENIOR,35-44,Sudurpashchim,MEDIUM,2020-05-21,2026-01-01,true
CUST00004879,Kiran Rai,SENIOR,45-54,Madhesh,LOW,2023-06-10,2026-01-01,false
CUST00004880,Anika Maharjan,STUDENT,35-44,Madhesh,MEDIUM,2018-08-13,2026-01-01,false
CUST00004881,Subash Gurung,SENIOR,45-54,Koshi,LOW,2022-11-18,2026-01-01,true
CUST00004882,Rita Tamang,PREMIUM,55+,Madhesh,LOW,2022-02-13,2026-01-01,true
CUST00004883,Suman Karki,RETAIL,18-24,Gandaki,HIGH,2020-06-08,2026-01-01,false
CUST00004884,Kiran Poudel,PREMIUM,35-44,Karnali,MEDIUM,2022-11-21,2026-01-01,true
CUST00004885,Asmita Maharjan,RETAIL,25-34,Lumbini,MEDIUM,2018-05-20,2026-01-01,true
CUST00004886,Asmita Yadav,SME,45-54,Koshi,MEDIUM,2018-08-04,2026-01-01,false
CUST00004887,Suman Tamang,SENIOR,25-34,Gandaki,LOW,2023-07-15,2026-01-01,true
CUST00004888,Bikash Rai,PREMIUM,18-24,Bagmati,LOW,2020-08-27,2026-01-01,true
CUST00004889,Anika Bista,PREMIUM,55+,Karnali,LOW,2021-10-30,2026-01-01,true
CUST00004890,Nisha Tamang,RETAIL,45-54,Sudurpashchim,MEDIUM,2018-04-17,2026-01-01,true
CUST00004891,Kiran Poudel,SENIOR,35-44,Lumbini,LOW,2021-09-11,2026-01-01,false
CUST00004892,Aarav Gurung,SME,25-34,Bagmati,HIGH,2020-06-26,2026-01-01,true
CUST00004893,Maya Yadav,SENIOR,35-44,Gandaki,HIGH,2017-11-07,2026-01-01,true
CUST00004894,Asmita Bista,RETAIL,18-24,Bagmati,LOW,2024-03-09,2026-01-01,true
CUST00004895,Asmita Poudel,SENIOR,25-34,Bagmati,MEDIUM,2019-04-17,2026-01-01,true
CUST00004896,Bikash Tamang,SME,25-34,Koshi,MEDIUM,2024-06-12,2026-01-01,true
CUST00004897,Subash Maharjan,SENIOR,18-24,Lumbini,MEDIUM,2017-12-29,2026-01-01,false
CUST00004898,Aarav Gurung,RETAIL,45-54,Madhesh,LOW,2021-05-19,2026-01-01,false
CUST00004899,Subash Gurung,PREMIUM,55+,Bagmati,LOW,2023-09-25,2026-01-01,false
CUST00004900,Nisha Maharjan,PREMIUM,18-24,Madhesh,LOW,2025-06-19,2026-01-01,true
CUST00004901,Aarav Shrestha,STUDENT,55+,Bagmati,HIGH,2021-07-01,2026-01-01,false
CUST00004902,Kiran Shrestha,RETAIL,25-34,Koshi,LOW,2022-03-09,2026-01-01,false
CUST00004903,Asmita Karki,SME,25-34,Karnali,LOW,2023-12-21,2026-01-01,true
CUST00004904,Kiran Thapa,STUDENT,35-44,Bagmati,LOW,2018-03-07,2026-01-01,true
CUST00004905,Aarav Shrestha,PREMIUM,35-44,Sudurpashchim,LOW,2023-05-06,2026-01-01,true
CUST00004906,Bikash Gurung,STUDENT,25-34,Bagmati,MEDIUM,2020-10-28,2026-01-01,true
CUST00004907,Kiran Bista,STUDENT,25-34,Bagmati,LOW,2018-12-20,2026-01-01,true
CUST00004908,Anika Bista,STUDENT,55+,Bagmati,LOW,2018-03-10,2026-01-01,true
CUST00004909,Kiran Rai,STUDENT,18-24,Lumbini,HIGH,2025-01-15,2026-01-01,true
CUST00004910,Ramesh Tamang,STUDENT,55+,Madhesh,LOW,2018-09-28,2026-01-01,true
CUST00004911,Ramesh Bista,STUDENT,18-24,Bagmati,MEDIUM,2021-01-30,2026-01-01,true
CUST00004912,Subash Shrestha,STUDENT,25-34,Gandaki,LOW,2020-10-17,2026-01-01,true
CUST00004913,Subash Gurung,RETAIL,35-44,Karnali,LOW,2023-04-09,2026-01-01,true
CUST00004914,Ramesh Karki,SENIOR,18-24,Gandaki,LOW,2022-04-10,2026-01-01,true
CUST00004915,Rita Shrestha,RETAIL,35-44,Gandaki,LOW,2025-01-26,2026-01-01,false
CUST00004916,Ramesh Poudel,STUDENT,35-44,Sudurpashchim,HIGH,2020-01-21,2026-01-01,true
CUST00004917,Bikash Gurung,PREMIUM,35-44,Koshi,HIGH,2025-08-14,2026-01-01,false
CUST00004918,Subash Thapa,STUDENT,35-44,Lumbini,HIGH,2021-10-11,2026-01-01,true
CUST00004919,Anika Karki,RETAIL,45-54,Karnali,LOW,2023-09-27,2026-01-01,true
CUST00004920,Ramesh Thapa,STUDENT,25-34,Gandaki,MEDIUM,2018-12-11,2026-01-01,false
CUST00004921,Nisha Thapa,RETAIL,45-54,Bagmati,MEDIUM,2023-07-21,2026-01-01,true
CUST00004922,Asmita Gurung,STUDENT,25-34,Sudurpashchim,LOW,2019-07-28,2026-01-01,false
